latitude,longitude,idnatureaf,idnaturere
45.729604568563474,4.743933343494957,03,COM
45.806774511974105,4.779068528965726,03,COM
45.697087897345774,4.888160284012873,03,COM
45.69709549879861,4.889303381518965,03,COM
45.697083551265656,4.888106218512678,03,COM
45.69720591463283,4.888964621836077,03,COM
45.69775397381765,4.8913013491806385,03,COM
45.6963357647961,4.890867526584755,03,COM
45.697799078829625,4.890869771573163,03,COM
45.697040135498455,4.889055006416411,03,COM
45.69661342635376,4.887903949525166,03,COM
45.69661059947058,4.88912887662811,03,COM
45.69709256860109,4.889181414847876,03,COM
45.69696383519587,4.888561017598785,03,COM
45.69661200836362,4.889075907201244,03,COM
45.6969880076574,4.888732420824696,03,COM
45.755725886521645,4.835167857280853,03,COM
45.75563000253558,4.835538923475345,03,COM
45.8002452872092,4.786946424920466,03,COM
45.800743104986594,4.786148850046453,03,COM
45.800071241097676,4.7869229084284575,03,COM
45.809383019554176,4.792398290656226,03,COM
45.80956020021629,4.792440675939187,03,COM
45.80048803975925,4.787232912594361,03,COM
45.8005839924145,4.787373129308407,03,COM
45.79944763261327,4.7863073256713715,03,COM
45.809481885407806,4.795446676065583,03,COM
45.80961529070509,4.794312174379855,03,COM
45.81010165002011,4.791136906490504,03,COM
45.799888667685345,4.786842892840675,03,COM
45.80007100531285,4.786956697133591,03,COM
45.80010001238964,4.786390137966634,03,COM
45.80998438811439,4.7914226408537655,03,COM
45.80850274936954,4.791689196315216,03,COM
45.806845389944684,4.790482813511047,03,COM
45.7997925087823,4.787488930113739,03,COM
45.801559396143716,4.788238951313726,03,COM
45.80139725444596,4.788210238743715,03,COM
45.80952439084266,4.795315876943666,03,COM
45.800708441011814,4.787477223453652,03,COM
45.80950964880298,4.7949345716887715,03,COM
45.80952954700777,4.794297041102139,03,COM
45.80044753205447,4.786535818952474,03,COM
45.800276228856696,4.786092675567361,03,COM
45.809925370176096,4.7931986457588796,03,COM
45.80011540147829,4.786390529907344,03,COM
45.80063160033576,4.7862573902817145,03,COM
45.80095815612027,4.787635774431984,03,COM
45.80063672874927,4.786590660462552,03,COM
45.800152598035865,4.786774130831204,03,COM
45.801387304522635,4.788233036288601,03,COM
45.79979235073262,4.786571511006125,03,COM
45.801518565312904,4.788363998126802,03,COM
45.80024941439452,4.787228062795117,03,COM
45.80953683003084,4.795009980852079,03,COM
45.80073671134077,4.7874461128494,03,COM
45.799730993056976,4.786473759537217,03,COM
45.799889955569164,4.7868188548847,03,COM
45.728967137258145,4.744287282663308,03,COM
45.7277476622512,4.8343703748706774,03,COM
45.727714490615156,4.8357611899485295,03,COM
45.72831667174536,4.8348430843537376,03,COM
45.80153793120527,4.779171250238227,03,COM
45.802330795787796,4.776479563606385,03,COM
45.801892488685176,4.7793125678140616,03,COM
45.80191495738841,4.7765093166596495,03,COM
45.802132080129596,4.777724460227448,03,COM
45.727714077454465,4.8357674461280675,03,COM
45.72771366429343,4.835773702307515,03,COM
45.72771325113206,4.835779958486859,03,COM
